;cole_naturaleza;cole_bilingue;cole_calendario;cole_jornada;fami_tieneautomovil;fami_estratovivienda;fami_tieneinternet;fami_tienecomputador;estu_edad_cat;desemp_ingles;avg_punt_global
33073;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
33074;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33075;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A1;Medium
33076;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;High
33077;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;High
33078;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33079;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;High
33080;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A-;Low
33081;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A2;Low
33082;NO OFICIAL;N;A;COMPLETA;No;Sin Estrato;Si;Si;<= 25;A-;Low
33083;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;High
33084;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33085;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;No;<= 25;A2;High
33086;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
33087;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33088;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33089;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A-;Low
33090;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;High
33091;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A1;Medium
33092;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;Low
33093;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B1;Medium
33094;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;High
33095;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
33096;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33097;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33098;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
33099;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
33100;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33101;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A-;Medium
33102;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A2;Very High
33103;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;A2;Very High
33104;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Medium
33105;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;Medium
33106;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33107;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33108;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;No;<= 25;A2;Medium
33109;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;High
33110;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;High
33111;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33112;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
33113;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
33114;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33115;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
33116;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33117;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33118;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
33119;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33120;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;Medium
33121;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;High
33122;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
33123;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
33124;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;High
33125;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33126;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33127;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
33128;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33129;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A1;Medium
33130;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Low
33131;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;High
33132;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;Very High
33133;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;Si;<= 25;A1;Medium
33134;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33135;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33136;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
33137;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;Si;<= 25;A2;Medium
33138;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
33139;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33140;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;B+;Very High
33141;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33142;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
33143;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33144;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A2;Very High
33145;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B+;Very High
33146;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
33147;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;B+;Very High
33148;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
33149;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
33150;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33151;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
33152;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
33153;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
33154;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;>= 26;B1;Very High
33155;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;No;Si;<= 25;B+;Very High
33156;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;Very High
33157;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B+;Very High
33158;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B1;Very High
33159;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;>= 26;B1;Very High
33160;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33161;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
33162;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;A-;Low
33163;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;A2;Low
33164;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Low
33165;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33166;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
33167;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33168;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;Low
33169;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
33170;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
33171;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A1;Very High
33172;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;High
33173;NO OFICIAL;N;A;COMPLETA;Si;Sin Estrato;Si;Si;<= 25;A2;Very High
33174;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
33175;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A1;High
33176;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
33177;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A1;Low
33178;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
33179;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
33180;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33181;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33182;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Low
33183;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;No;<= 25;A1;Low
33184;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Low
33185;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33186;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Low
33187;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Medium
33188;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
33189;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;B1;Very High
33190;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
33191;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
33192;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
33193;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;High
33194;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Low
33195;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33196;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
33197;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;>= 26;A1;Low
33198;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;>= 26;A2;Medium
33199;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;No;>= 26;A-;Low
33200;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;>= 26;A2;High
33201;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;A1;High
33202;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;A2;Low
33203;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Low
33204;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;Medium
33205;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33206;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33207;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;>= 26;A-;Medium
33208;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;>= 26;A1;Very High
33209;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;No;<= 25;A-;Low
33210;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;Low
33211;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33212;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;Si;<= 25;A2;Very High
33213;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
33214;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33215;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33216;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33217;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;No;<= 25;A-;Medium
33218;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A-;Medium
33219;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;Low
33220;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Low
33221;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
33222;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A-;Low
33223;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;High
33224;NO OFICIAL;N;A;NOCHE;No;Estrato 4;Si;Si;<= 25;B1;Very High
33225;NO OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33226;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A1;High
33227;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A2;High
33228;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;B+;Very High
33229;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A1;High
33230;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
33231;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33232;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33233;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
33234;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Medium
33235;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;Medium
33236;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33237;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;No;No;<= 25;A-;Low
33238;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;Medium
33239;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;Si;<= 25;A1;Medium
33240;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Medium
33241;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33242;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33243;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
33244;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33245;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;Si;<= 25;A2;High
33246;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Low
33247;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;Very High
33248;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
33249;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33250;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B+;Very High
33251;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;B1;Very High
33252;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;A1;Medium
33253;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;Si;<= 25;B+;Very High
33254;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Very High
33255;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
33256;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
33257;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33258;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;High
33259;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;Very High
33260;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
33261;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;Very High
33262;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;A2;High
33263;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B+;Very High
33264;NO OFICIAL;N;A;COMPLETA;Si;Estrato 5 y 6;Si;Si;<= 25;B1;Very High
33265;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A2;High
33266;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33267;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A-;Low
33268;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Medium
33269;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33270;NO OFICIAL;N;A;COMPLETA;No;Estrato 5 y 6;Si;No;<= 25;A1;Low
33271;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Low
33272;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33273;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;Si;<= 25;A1;Low
33274;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Low
33275;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;High
33276;NO OFICIAL;N;OTRO;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A-;High
33277;NO OFICIAL;N;OTRO;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A1;High
33278;NO OFICIAL;N;OTRO;NOCHE;No;Estrato 1 y 2;No;Si;>= 26;A-;Low
33279;NO OFICIAL;N;OTRO;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33280;NO OFICIAL;N;OTRO;NOCHE;No;Estrato 3;Si;Si;<= 25;A1;Very High
33281;NO OFICIAL;N;OTRO;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33282;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
33283;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
33284;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
33285;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33286;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
33287;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33288;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33289;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;High
33290;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
33291;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
33292;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33293;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33294;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;B1;Very High
33295;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
33296;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
33297;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33298;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Low
33299;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;Medium
33300;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33301;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
33302;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
33303;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A-;Low
33304;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;Medium
33305;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33306;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
33307;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33308;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33309;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33310;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
33311;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;Low
33312;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;High
33313;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A-;High
33314;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
33315;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A2;High
33316;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;Si;<= 25;A2;Very High
33317;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
33318;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
33319;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
33320;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33321;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Low
33322;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
33323;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
33324;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A1;Medium
33325;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;A1;Medium
33326;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;B1;Medium
33327;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Low
33328;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;Medium
33329;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
33330;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
33331;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;High
33332;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;Medium
33333;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
33334;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
33335;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
33336;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;High
33337;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;No;Si;<= 25;A1;High
33338;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;No;<= 25;A1;Medium
33339;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Low
33340;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
33341;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
33342;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;High
